serial_timesteps,fps,policy_entropy,value_loss,eplenmean,approxkl,explained_variance,eprewmean,policy_loss,clipfrac,time_elapsed,total_timesteps,nupdates
1789500,381,1.0240207,19.607931,1500.0,0.0043522352,0.9505709931254387,962.602591,-0.002889477,0.04193333,4630.0298483371735,1789500,1193
1791000,392,0.9734538,20.413887,1500.0,0.005179761,0.951318871229887,937.131942,-0.0034201562,0.06799998,4633.850006341934,1791000,1194
1792500,388,0.90897506,20.589619,1500.0,0.0025553019,0.9594258591532707,712.67816,-0.0025799144,0.016199999,4637.710740566254,1792500,1195
1794000,390,0.8670838,19.556252,1500.0,0.00051666016,0.959210742264986,725.991958,-0.0013006494,0.00013333333,4641.549082994461,1794000,1196
1795500,388,0.88715833,18.349434,1500.0,0.0008637674,0.9621999748051167,708.042152,-0.00073030894,0.00053333334,4645.413379907608,1795500,1197
1797000,385,0.5173421,23.524797,953.0,0.0026806383,0.9341913461685181,100.817435,-0.0034528682,0.030733325,4649.308619737625,1797000,1198
1798500,358,0.71779615,37.479435,657.0,0.004815961,0.9391453266143799,147.571503,-0.006652121,0.09366665,4653.492561817169,1798500,1199
1800000,392,0.9150303,17.699062,1500.0,0.000184445,0.9631817825138569,780.449775,-0.000578198,0.0,4657.318607330322,1800000,1200
1801500,389,0.676199,8.75124,946.0,0.0029544095,0.9832579847425222,21.774293,-0.005302065,0.02673333,4661.170154094696,1801500,1201
1803000,393,0.94876,20.514992,1500.0,0.0069481134,0.9513604417443275,949.923439,-0.0062573953,0.08900003,4664.981610298157,1803000,1202
1804500,387,0.9881427,21.488386,1246.0,0.004660842,0.9475433267652988,657.091576,-0.0029884344,0.047999978,4668.855216264725,1804500,1203
1806000,392,1.0157859,18.927282,1500.0,0.0044817924,0.9483628086745739,907.936124,-0.0010030628,0.05673332,4672.678689002991,1806000,1204
1807500,391,0.90934896,14.630472,1316.0,0.0035885125,0.9691426064819098,810.811339,-0.005285052,0.029866653,4676.510486364365,1807500,1205
1809000,395,0.9033316,18.97043,1500.0,0.004751735,0.9635563343763351,820.682183,-0.003677006,0.07099997,4680.302237987518,1809000,1206
1810500,373,0.8332855,21.383938,1500.0,0.0030489147,0.9574987217783928,845.410158,-0.002334743,0.035199985,4684.315844535828,1810500,1207
1812000,386,1.0066861,15.955755,1500.0,0.004146168,0.9590223655104637,659.483702,-0.007906808,0.047133308,4688.199465036392,1812000,1208
1813500,351,0.4933765,26.187151,652.0,0.0031192163,0.932150311768055,172.678001,-0.009304795,0.050333306,4692.467329025269,1813500,1209
1815000,389,0.8919301,11.151325,936.0,0.004747422,0.9771837387233973,133.040344,-0.0055058515,0.058333315,4696.322801113129,1815000,1210
1816500,390,0.9733154,17.877335,1500.0,0.0025102335,0.9531022645533085,822.619582,-0.0031742265,0.018733324,4700.1661257743835,1816500,1211
1818000,358,0.3482508,24.982298,921.0,0.002212589,0.92424675822258,48.349256,-0.0034661635,0.030599995,4704.3482320308685,1818000,1212
1819500,387,0.92824316,25.878975,1500.0,0.005895813,0.9535914324223995,834.146607,-0.005085851,0.023399992,4708.215998888016,1819500,1213
1821000,380,0.9059903,19.579937,1500.0,0.004465404,0.9598887637257576,852.915113,-0.005247901,0.06773331,4712.154200077057,1821000,1214
1822500,384,0.93442726,18.227938,1500.0,0.003043029,0.9542451910674572,830.715581,-0.0017170415,0.034933325,4716.0534381866455,1822500,1215
1824000,370,0.88133645,27.422852,1500.0,0.0005736193,0.9521064460277557,684.073718,-0.0005311292,0.0,4720.104139328003,1824000,1216
1825500,386,0.9307724,19.581223,1500.0,0.00089066284,0.9511512480676174,831.079961,-0.00090650725,0.00013333333,4723.985504865646,1825500,1217
1827000,393,0.9020568,17.835718,1500.0,0.0014740131,0.9692965969443321,878.505574,-0.0006122095,0.0106666675,4727.800722360611,1827000,1218
1828500,380,0.70035535,16.19531,941.0,0.0035493714,0.9718891456723213,10.371373,-0.004990161,0.03533332,4731.740385532379,1828500,1219
1830000,356,0.34921333,16.672722,940.0,0.0020273793,0.9180438965559006,7.976557,-0.0042014746,0.02673333,4735.947679519653,1830000,1220
1831500,388,0.91953605,27.170532,1500.0,0.0025231177,0.9161827638745308,673.175509,-0.0029688901,0.019000003,4739.811976671219,1831500,1221
1833000,357,0.3052486,19.990347,905.0,0.00072117144,0.8999036550521851,52.353249,-0.0012763892,0.009533331,4744.008732557297,1833000,1222
1834500,388,0.91298455,15.234681,560.0,0.010435503,0.9584614150226116,36.72584,-0.0049408902,0.18306664,4747.8708329200745,1834500,1223
1836000,392,0.9904647,18.665655,1500.0,0.0051048314,0.9503626972436905,922.044893,-0.0010736822,0.022533322,4751.692759990692,1836000,1224
1837500,390,0.8280768,22.503828,1500.0,0.0021530269,0.9521536305546761,935.523251,-0.0019088231,0.015533329,4755.538694381714,1837500,1225
1839000,390,0.9617268,23.317463,1500.0,0.0012583114,0.936829574406147,731.131999,-0.00139329,0.0006666667,4759.3780398368835,1839000,1226
1840500,391,0.9635291,18.382328,1500.0,0.0015930213,0.9499440304934978,843.321131,-0.0012973319,0.014866666,4763.210368871689,1840500,1227
1842000,381,0.96121705,31.216103,1500.0,0.00048382595,0.9257655069231987,927.895734,-0.00046772358,0.0,4767.137784004211,1842000,1228
1843500,377,0.93531287,30.544283,1500.0,0.0039344584,0.9312752261757851,686.966238,-0.00319583,0.040933333,4771.108606815338,1843500,1229
1845000,346,0.40603584,27.500954,892.0,0.0022827517,0.8487870246171951,70.354662,-0.0054963594,0.023799988,4775.440780162811,1845000,1230
1846500,384,0.9684811,18.494452,1500.0,0.0023220936,0.9672887809574604,764.354437,-0.0015628341,0.021133328,4779.346076250076,1846500,1231
1848000,379,0.9064091,12.425843,696.0,0.0040166564,0.9708620775490999,24.356835,-0.0056189043,0.044533316,4783.297043561935,1848000,1232
1849500,341,0.50667757,37.902813,971.0,0.0029482136,0.8837910890579224,89.125392,-0.0065972544,0.04479998,4787.694128036499,1849500,1233
1851000,389,0.9269194,17.781488,1500.0,0.0002940208,0.9654181897640228,751.655513,-0.0007245654,0.0,4791.541748762131,1851000,1234
1852500,390,0.8446453,33.04215,1500.0,0.0012067282,0.9169587641954422,458.182211,-0.0015972118,0.0023999999,4795.379679918289,1852500,1235
1854000,392,0.916009,17.212322,1500.0,0.0032794627,0.9596354551613331,721.133701,-0.0048850724,0.03419999,4799.201255083084,1854000,1236
1855500,391,1.0911599,18.118324,1500.0,0.00683661,0.9550893530249596,916.819134,-0.004616944,0.07299997,4803.037530422211,1855500,1237
1857000,391,1.0536792,18.464806,1500.0,0.0020955263,0.9567341133952141,911.322237,-0.0016144789,0.0047333334,4806.869240760803,1857000,1238
1858500,393,1.0317123,18.423204,1500.0,0.0010619285,0.956857044249773,853.317406,-0.0001880194,0.0023333333,4810.681812763214,1858500,1239
1860000,389,0.98391616,18.821121,1500.0,0.0040301294,0.9586072564125061,847.923145,-0.0019728085,0.047333322,4814.533319711685,1860000,1240
1861500,387,0.98059905,18.110296,1500.0,0.0032163477,0.9650034755468369,835.357017,-0.0028209058,0.032533336,4818.406855106354,1861500,1241
1863000,384,0.883976,23.100187,1500.0,0.002904496,0.9375321641564369,529.937592,-0.004761247,0.03079999,4822.305497407913,1863000,1242
1864500,382,1.0038288,29.112785,1500.0,0.0037162974,0.9323744475841522,621.906517,-0.0031660437,0.056866642,4826.222692012787,1864500,1243
1866000,387,0.9957678,16.782171,1500.0,0.0013989923,0.9671878218650818,859.342568,-0.0008403706,0.006,4830.096973657608,1866000,1244
1867500,385,0.94479644,18.616907,1500.0,0.0034552761,0.9536922425031662,743.848313,-0.0023705652,0.029999994,4833.986048936844,1867500,1245
1869000,384,1.0205461,29.518415,1500.0,0.00080320553,0.9319057017564774,686.433598,-0.0008664781,0.0015333332,4837.890039205551,1869000,1246
1870500,389,0.9578432,25.700647,1500.0,0.002292853,0.9497242271900177,748.455825,-0.0024329491,0.010999999,4841.743856430054,1870500,1247
1872000,391,0.95026475,18.283163,1500.0,0.0018884634,0.9581521116197109,798.435915,-0.002595798,0.012933335,4845.573828220367,1872000,1248
1873500,393,1.0343738,17.770329,1500.0,0.0035113567,0.9523984305560589,915.114003,-0.0045847055,0.034066655,4849.390633821487,1873500,1249
1875000,383,0.9971369,24.323374,1500.0,0.0008157212,0.9314169362187386,754.566839,-0.00030808264,6.666667e-05,4853.302462100983,1875000,1250
1876500,364,0.9691684,30.841866,1500.0,0.0025286684,0.9423831440508366,657.630483,-0.0014803718,0.007199999,4857.423066616058,1876500,1251
1878000,364,0.96350527,16.957584,1500.0,0.0043738764,0.9678910858929157,785.840717,-0.00040182486,0.04599998,4861.537177562714,1878000,1252
1879500,386,0.9678195,23.709967,1500.0,0.00041817565,0.9401391185820103,698.991959,-0.00055368786,0.00013333333,4865.417262554169,1879500,1253
1881000,386,1.0337554,18.26976,1500.0,0.0034754998,0.9561819732189178,912.357331,-0.0016903382,0.059199978,4869.299485683441,1881000,1254
1882500,334,0.26062706,17.42182,951.0,0.0009562687,0.758338212966919,7.998571,-0.0009656902,0.011599997,4873.780119180679,1882500,1255
1884000,381,0.9798706,18.43397,1500.0,0.0031172475,0.9554424993693829,728.914049,-0.0022174644,0.02426666,4877.709042310715,1884000,1256
1885500,391,1.0211242,16.92149,1500.0,0.0024285777,0.9573779627680779,868.277129,-0.001561456,0.008866667,4881.5438067913055,1885500,1257
1887000,358,0.9666256,16.993198,1500.0,0.0037764504,0.9631849676370621,864.640545,-0.0037191766,0.030399987,4885.73361325264,1887000,1258
1888500,349,0.9672264,15.702305,1500.0,0.0032489642,0.9679660685360432,824.020715,-0.0018030432,0.012533331,4890.02339053154,1888500,1259
1890000,361,0.9677783,17.564924,1500.0,0.003196468,0.960197202861309,755.475997,-0.0032828948,0.04459998,4894.17791724205,1890000,1260
1891500,388,0.962041,18.112627,1500.0,0.0035890746,0.9607883095741272,847.172754,-0.0023288573,0.017399998,4898.038025140762,1891500,1261
1893000,338,0.8858721,25.140825,1500.0,0.0020262103,0.9359174892306328,465.045066,-0.0028383222,0.012399998,4902.471424341202,1893000,1262
1894500,355,0.9312666,17.453438,1500.0,0.002912217,0.963773600757122,698.683648,-0.0020652646,0.029266657,4906.693918466568,1894500,1263
1896000,342,0.8751455,28.355318,1500.0,0.0019865308,0.9246215224266052,454.695678,-0.0021959774,0.014400001,4911.070717096329,1896000,1264
1897500,368,0.9800551,17.844856,1500.0,0.0018176357,0.9570804871618748,798.145459,-0.0014197625,0.0040666666,4915.139977693558,1897500,1265
1899000,363,0.9546039,27.467323,1500.0,0.0051961346,0.9415968060493469,758.047856,-0.0047670673,0.08073329,4919.271650791168,1899000,1266
1900500,374,0.9317795,18.721346,1500.0,0.0026302887,0.9590330570936203,788.280232,-0.002327214,0.032066666,4923.281814336777,1900500,1267
1902000,368,0.64490205,19.09173,994.0,0.002823391,0.9656596332788467,16.724,-0.0045919227,0.034199987,4927.357080698013,1902000,1268
1903500,370,0.8689352,19.402948,1500.0,0.0058737146,0.9623070433735847,897.254343,-0.0030690366,0.080866635,4931.401134729385,1903500,1269
1905000,384,1.0168364,17.098122,1500.0,0.002142968,0.9649450853466988,788.432728,-0.0023029603,0.006,4935.299706935883,1905000,1270
1906500,391,1.0055014,18.116928,1500.0,0.0028908052,0.9574505649507046,801.775859,-0.0033918002,0.029466657,4939.133402347565,1906500,1271
1908000,379,0.8633197,23.93159,1500.0,0.0034714788,0.9558343216776848,795.542863,-0.0018676273,0.037999988,4943.081796646118,1908000,1272
1909500,365,0.9744935,18.239172,1500.0,0.0027587048,0.9572868794202805,491.179444,-0.001354923,0.022333331,4947.189276456833,1909500,1273
1911000,375,0.97828966,17.110418,1500.0,0.0036713541,0.9656939767301083,791.59221,-0.0028859614,0.039933328,4951.186080217361,1911000,1274
1912500,388,0.91769457,18.42461,1500.0,0.0044063847,0.9623656757175922,775.545664,-0.0033737626,0.066866644,4955.050763845444,1912500,1275
1914000,343,0.7461409,21.529512,765.0,0.0016087313,0.9631538055837154,0.0,-0.002019175,0.0188,4959.418228626251,1914000,1276
1915500,375,0.82253885,29.302845,1500.0,0.0022222672,0.9215047061443329,403.876864,-0.002092116,0.019133326,4963.413372516632,1915500,1277
1917000,375,0.91825384,18.995895,1500.0,0.0054566264,0.9587769284844398,848.857525,-0.0033492045,0.08413331,4967.41134095192,1917000,1278
1918500,376,0.8854302,19.514307,1500.0,0.0018887648,0.9567473530769348,860.625278,-0.0007974602,0.004333333,4971.394273996353,1918500,1279
1920000,368,0.40088528,19.96023,959.0,0.0012755436,0.9432469271123409,51.841298,-0.0012169187,0.014999997,4975.46826171875,1920000,1280
1921500,383,0.8767244,20.59128,1500.0,0.00068690674,0.9552736766636372,911.200718,-0.001153917,0.00033333336,4979.382005929947,1921500,1281
1923000,378,0.8939417,20.106335,1500.0,0.0038228738,0.9528769589960575,803.596336,-0.0022842588,0.01513333,4983.342864751816,1923000,1282
1924500,371,0.91748434,30.972479,1500.0,0.004446864,0.9241323247551918,706.078804,-0.0016697088,0.030399993,4987.378151416779,1924500,1283
1926000,357,0.8663932,20.114914,1500.0,0.0027856538,0.9618734158575535,860.245618,-0.0024668025,0.0232,4991.572880029678,1926000,1284
1927500,351,0.79651105,7.923139,745.0,0.0052859373,0.9835327751934528,18.687334,-0.0024214862,0.08779998,4995.8420531749725,1927500,1285
1929000,325,0.49040055,24.833843,588.0,0.0019767568,0.9386360831558704,0.0,-0.002649341,0.02219999,5000.45129275322,1929000,1286
1930500,364,0.990424,16.384718,1500.0,0.010079524,0.9592228420078754,754.820904,-0.007526419,0.18593334,5004.572397708893,1930500,1287
1932000,348,0.89868635,20.149506,1500.0,0.0031881959,0.9547012969851494,915.104729,-0.0019208798,0.009333335,5008.872707605362,1932000,1288
1933500,378,0.77253157,20.456335,1500.0,0.0061309403,0.9624203480780125,832.047461,-0.0061212904,0.076733306,5012.84061217308,1933500,1289
1935000,370,0.9369819,16.09788,1500.0,0.0035847125,0.9658987820148468,602.432182,-0.004454039,0.037199985,5016.894004821777,1935000,1290
1936500,377,0.9175549,20.800442,1500.0,0.005075495,0.9580861963331699,661.82134,-0.0047917916,0.07326663,5020.866886854172,1936500,1291
1938000,362,0.8694248,21.752659,1500.0,0.0016928607,0.9559751525521278,757.121525,-0.0016864013,0.013999996,5025.00026845932,1938000,1292
1939500,365,0.84706324,6.884281,868.0,0.002404469,0.9875448113307357,14.269436,-0.0023413294,0.025466654,5029.100588798523,1939500,1293
1941000,337,0.8576003,22.098589,1500.0,0.002944129,0.9427468068897724,750.827985,-0.0010460266,0.016399994,5033.543341875076,1941000,1294
1942500,343,0.46271664,38.431587,967.0,0.0021147984,0.8759891539812088,3.189727,-0.005822116,0.03079999,5037.907917976379,1942500,1295
1944000,373,0.81531733,24.41571,1500.0,0.0023105103,0.949283204972744,762.106057,-0.0021727264,0.010733332,5041.918987989426,1944000,1296
1945500,376,0.62953216,8.951646,712.0,0.0020465786,0.9797354806214571,0.0,-0.0046789655,0.015666662,5045.902775526047,1945500,1297
1947000,392,0.74611926,29.03408,1500.0,0.0021312393,0.9267012476921082,907.230143,-0.0027473685,0.027733328,5049.727358579636,1947000,1298
1948500,385,0.86485815,18.30554,1500.0,0.0035123765,0.9538778103888035,390.646442,-0.003620103,0.03386666,5053.613797426224,1948500,1299
1950000,352,0.37299937,27.62234,701.0,0.0019100198,0.9368185624480247,0.0,-0.002303726,0.0146666635,5057.864284753799,1950000,1300
1951500,376,0.6354485,24.342014,992.0,0.0020305717,0.9661543965339661,16.77224,-0.0012102517,0.004466666,5061.845792770386,1951500,1301
1953000,337,0.5337078,31.490538,935.0,0.004042059,0.9450739771127701,56.149701,-0.008525785,0.046066646,5066.296335935593,1953000,1302
1954500,356,0.8461834,19.986313,1500.0,0.0061484007,0.9539848975837231,856.403975,-0.0035955575,0.051733308,5070.509397029877,1954500,1303
1956000,371,0.8058447,18.339584,1500.0,0.0033717446,0.9530032128095627,908.732011,-0.0006789488,0.012933331,5074.5515229702,1956000,1304
1957500,387,0.927948,18.081528,1500.0,0.0028454466,0.9577711708843708,846.668825,-0.0019740951,0.012866663,5078.418444633484,1957500,1305
1959000,362,0.9093449,16.811193,1500.0,0.0039583757,0.9611452110111713,806.275573,-0.0036538444,0.03906665,5082.560095071793,1959000,1306
1960500,387,0.90027374,17.173487,1500.0,0.0012561763,0.9652551226317883,825.741921,-0.00073891185,0.0013333334,5086.431677341461,1960500,1307
1962000,384,0.8483344,19.48613,1500.0,0.0004151132,0.9560973085463047,650.187888,-0.00050664117,0.0,5090.329657793045,1962000,1308
1963500,377,0.42757833,8.985424,937.0,0.0007152658,0.9734534397721291,59.470536,-0.0027313512,0.005933333,5094.301284074783,1963500,1309
1965000,387,0.6924619,20.238464,1500.0,0.0057591703,0.9679512940347195,890.110688,-0.005295581,0.07039997,5098.172542095184,1965000,1310
1966500,388,0.8957071,26.441109,1500.0,0.00031081765,0.929064504802227,402.829199,-0.0010135389,0.0,5102.036327123642,1966500,1311
1968000,389,0.9739838,17.336771,1500.0,0.00041441317,0.9540530182421207,826.17114,-0.0010040097,0.0,5105.88633275032,1968000,1312
1969500,378,0.79904747,21.526741,1500.0,0.0013394615,0.9507863558828831,844.962012,-0.0010076733,0.0162,5109.854690074921,1969500,1313
1971000,380,0.79470897,19.723923,1500.0,0.00488331,0.9530789516866207,833.491672,-0.0031821572,0.044266652,5113.792065143585,1971000,1314
1972500,376,0.6612146,20.75901,1500.0,0.00066717,0.9671138674020767,853.407415,-0.00025742632,0.0017333332,5117.771446943283,1972500,1315
1974000,378,0.69520164,3.1120462,790.0,0.0048230095,0.9933777735568583,48.486014,-0.004199973,0.031266652,5121.735094547272,1974000,1316
1975500,338,0.8272383,20.014208,1500.0,0.003738002,0.9523064084351063,848.66906,-0.0011831776,0.028799992,5126.164693117142,1975500,1317
1977000,339,0.88602555,21.684744,1500.0,0.0044308593,0.9530727006494999,888.292654,-0.004198976,0.046933323,5130.577567577362,1977000,1318
1978500,328,0.3756448,29.028486,703.0,0.001234692,0.8684512227773666,0.0,-0.00253225,0.013199999,5135.150587320328,1978500,1319
