mode,reward,step,vel,action
monkey,0,1,0.5662562422,1
monkey,0,1,0.5669271096,1
monkey,0,1,0.5677014122,1
monkey,0,1,0.5680053367,1
monkey,0,1,0.568498409,1
monkey,0,1,0.5689122866,1
monkey,0,1,0.5689973688,1
monkey,0,1,0.569169409,1
monkey,0,1,0.5694086412,1
monkey,0,1,0.569682859,1
monkey,0,1,0.5696955838,1
monkey,0,1,0.5699225304,1
monkey,0,1,0.5703645298,1
monkey,0,1,0.5707163697,1
monkey,0,1,0.5708960792,1
monkey,0,1,0.5719866513,1
monkey,0,1,0.5723223872,1
monkey,0,1,0.5724849132,1
monkey,0,1,0.5725990949,1
monkey,0,1,0.5726218629,1
monkey,0,1,0.573611653,1
monkey,0,1,0.5737317201,1
monkey,0,1,0.5740182791,1
monkey,0,1,0.5740719699,1
monkey,0,1,0.5743296689,1
monkey,0,1,0.5745008746,1
monkey,0,1,0.5750016098,1
monkey,0,1,0.5750358575,1
monkey,0,1,0.5751532311,1
monkey,0,1,0.5763648138,1
monkey,0,1,0.576377765,1
monkey,0,1,0.5769011771,1
monkey,0,1,0.5775785405,1
monkey,0,1,0.579547625,1
monkey,0,1,0.5800779126,1
monkey,0,1,0.581107253,1
monkey,0,1,0.581542634,1
monkey,0,1,0.581548654,1
monkey,0,1,0.581937919,1
monkey,0,1,0.5823354883,1
monkey,0,1,0.5823847097,1
monkey,0,1,0.582698486,1
monkey,0,1,0.5832049549,1
monkey,0,1,0.583395267,1
monkey,0,1,0.5841799637,1
monkey,0,1,0.5844206058,1
monkey,0,1,0.5844686799,1
monkey,0,1,0.584618058,1
monkey,0,1,0.5847636056,1
monkey,0,1,0.5848904779,1
monkey,0,1,0.5852561004,1
monkey,0,1,0.5861844953,1
monkey,0,1,0.5867349797,1
monkey,0,1,0.5867996281,1
monkey,0,1,0.5879528862,1
monkey,0,1,0.5888453839,1
monkey,0,1,0.5889714692,1
monkey,0,1,0.5908314501,1
monkey,0,1,0.5910343881,1
monkey,0,1,0.5912176531,1
monkey,0,1,0.592129955,1
monkey,0,1,0.5925089029,1
monkey,0,1,0.592959609,1
monkey,0,1,0.5931556439,1
monkey,0,1,0.5935911899,1
monkey,0,1,0.5936205203,1
monkey,0,1,0.5937821499,1
monkey,0,1,0.5942201941,1
monkey,0,1,0.5942959977,1
monkey,0,1,0.5957173278,1
monkey,0,1,0.5963911638,1
monkey,0,1,0.5965945699,1
monkey,0,1,0.5967081287,1
monkey,0,1,0.5975868409,1
monkey,0,1,0.5983040413,1
monkey,0,1,0.5985192013,1
monkey,0,1,0.5993405082,1
monkey,0,1,0.5995484489,1
monkey,0,1,0.6001921309,1
monkey,0,1,0.6003048893,1
monkey,0,1,0.6022011899,1
monkey,0,1,0.6026333914,1
monkey,0,1,0.6033098652,1
monkey,0,1,0.6050781749,1
monkey,0,1,0.6058999444,1
monkey,0,1,0.6062264858,1
monkey,0,1,0.6064105,1
monkey,0,1,0.6076910328,1
monkey,0,1,0.609295262,1
monkey,0,1,0.6105292912,1
monkey,0,1,0.6106239997,1
monkey,0,1,0.6110458935,1
monkey,0,1,0.611598505,1
monkey,0,1,0.6120360124,1
monkey,0,1,0.6120838916,1
monkey,0,1,0.6125537402,1
monkey,0,1,0.6127490707,1
monkey,0,1,0.6129748525,1
monkey,0,1,0.6143070936,1
monkey,0,1,0.6149876416,1
monkey,0,1,0.615043711,1
monkey,0,1,0.6172363945,1
monkey,0,1,0.6173828337,1
monkey,0,1,0.6184618449,1
monkey,0,1,0.6191313914,1
monkey,0,1,0.6192709099,1
monkey,0,1,0.6192912066,1
monkey,0,1,0.619683475,1
monkey,0,1,0.6197909375,1
monkey,0,1,0.6202652763,1
monkey,0,1,0.6203644718,1
monkey,0,1,0.6208088682,1
monkey,0,1,0.6222920898,1
monkey,0,1,0.6240246137,1
monkey,0,1,0.6251059442,1
monkey,0,1,0.6253068309,1
monkey,0,1,0.6255276796,1
monkey,0,1,0.6266207638,1
monkey,0,1,0.6271504048,1
monkey,0,1,0.6272948276,1
monkey,0,1,0.6290006363,1
monkey,0,1,0.6290657874,1
monkey,0,1,0.6313966591,1
monkey,0,1,0.6335352697,1
monkey,0,1,0.6347161116,1
monkey,0,1,0.6363651829,1
monkey,0,1,0.6387895056,1
monkey,0,1,0.6393804745,1
monkey,0,1,0.639926116,1
monkey,0,1,0.6412104063,1
monkey,0,1,0.6413984014,1
monkey,0,1,0.64288907,1
monkey,0,1,0.6431821693,1
monkey,0,1,0.644515224,1
monkey,0,1,0.6446214502,1
monkey,0,1,0.645244372,1
monkey,0,1,0.6486612825,1
monkey,0,1,0.6504095897,1
monkey,0,1,0.6516257709,1
monkey,0,1,0.6534921599,1
monkey,0,1,0.6535270302,1
monkey,0,1,0.6552110194,1
monkey,0,1,0.6552525371,1
monkey,0,1,0.6559588285,1
monkey,0,1,0.6586050506,1
monkey,0,1,0.6591722263,1
monkey,0,1,0.6593559505,1
monkey,0,1,0.6598786776,1
monkey,0,1,0.660631562,1
monkey,0,1,0.6606686636,1
monkey,0,1,0.6630687307,1
monkey,0,1,0.6633213675,1
monkey,0,1,0.6651689307,1
monkey,0,1,0.6690104076,1
monkey,0,1,0.6690707713,1
monkey,0,1,0.669806696,1
monkey,0,1,0.6707346426,1
monkey,0,1,0.6743919229,1
monkey,0,1,0.6775463157,1
monkey,0,1,0.6781424392,1
monkey,0,1,0.6784817529,1
monkey,0,1,0.6792367273,1
monkey,0,1,0.6799316086,1
monkey,0,1,0.6818914363,1
monkey,0,1,0.6824338234,1
monkey,0,1,0.6828343264,1
monkey,0,1,0.6830011151,1
monkey,0,1,0.6841038794,1
monkey,0,1,0.6849264312,1
monkey,0,1,0.68550241,1
monkey,0,1,0.6883915631,1
monkey,0,1,0.6925160211,1
monkey,0,1,0.6927261384,1
monkey,0,1,0.6937612776,1
monkey,0,1,0.6954900339,1
monkey,0,1,0.6957777011,1
monkey,0,1,0.6999815705,1
monkey,0,1,0.7089414511,1
monkey,0,1,0.7132996529,1
monkey,0,1,0.7145292648,1
monkey,0,1,0.7149593072,1
monkey,0,1,0.7179783147,1
monkey,0,1,0.7196982493,1
monkey,0,1,0.7207111647,1
monkey,0,1,0.7221957349,1
monkey,0,1,0.7228970813,1
monkey,0,1,0.7236661696,1
monkey,0,1,0.7280461798,1
monkey,0,1,0.7296622101,1
monkey,0,1,0.7308261151,1
monkey,0,1,0.7316783824,1
monkey,0,1,0.7334958942,1
monkey,0,1,0.7363111793,1
monkey,0,1,0.7433403974,1
monkey,0,1,0.7464718225,1
monkey,0,1,0.7561804744,1
monkey,0,1,0.7564393631,1
monkey,0,1,0.7667453561,1
monkey,0,1,0.7827259145,1
monkey,0,1,0.824488135,1
4.5/60,-5.543,1,0,1
4.5/60,-12.222,1,0,1
4.5/60,-4.128,1,0,1
4.5/60,-6.157,1,0,1
4.5/60,-5.538,1,0,1
4.5/60,-15.383,1,0,1
4.5/60,-18.373,2,0,1
4.5/60,-1.162,29,0,1
4.5/60,-12.792,1,0,1
4.5/60,-16.358,1,0,1
4.5/60,-9.77,1,0,1
4.5/60,-0.612,17,0,1
4.5/60,-5.638,16,0,1
4.5/60,-3.503,1,0,1
4.5/60,-0.651,1,0,1
4.5/60,-4.222,40,0,1
4.5/60,-9.159,1,0,1
4.5/60,-17.939,1,0,1
4.5/60,-0.996,63,0,1
4.5/60,-1.417,77,0,1
4.5/60,-3.651,1,0,1
4.5/60,-1.687,2,0,1
4.5/60,-0.705,1,0,1
4.5/60,-7.81,4,0,1
4.5/60,-2.029,67,0,1
4.5/60,-0.669,30,0,1
4.5/60,-0.849,1,0,1
4.5/60,-1.536,1,0,1
4.5/60,-3.136,19,0,1
4.5/60,-15.877,1,0,1
4.5/60,-13.252,50,0,1
4.5/60,-9.279,68,0,1
4.5/60,-9.596,57,0,1
4.5/60,-0.738,1,0,1
4.5/60,-6.985,1,0,1
4.5/60,-0.009,1,0,1
4.5/60,-16.701,1,0,1
4.5/60,-9.04,1,0,1
4.5/60,-4.408,4,0,1
4.5/60,-1.589,27,0,1
4.5/60,-5.588,140,0,1
4.5/60,-0.608,15,0,1
4.5/60,-0.02,1,0,1
4.5/60,-24.823,1,0,1
4.5/60,-4.304,1,0,1
4.5/60,-0.419,1,0,1
4.5/60,-5.378,1,0,1
4.5/60,-3.011,9,0,1
4.5/60,-11.223,31,0,1
4.5/60,-0.83,10,0,1
4.5/60,-4.48,1,0,1
4.5/60,-0.508,89,0,1
4.5/60,-0.073,3,0,1
4.5/60,-0.17,20,0,1
4.5/60,-1.451,1,0,1
4.5/60,-0.223,21,0,1
4.5/60,-0.378,1,0,1
4.5/60,-11.95,31,0,1
4.5/60,-2.1,29,0,1
4.5/60,-2.966,1,0,1
4.5/60,-1.054,1,0,1
4.5/60,-3.096,1,0,1
4.5/60,-13.552,6,0,1
4.5/60,-0.571,1,0,1
4.5/60,-0.233,39,0,1
4.5/60,-17.368,1,0,1
4.5/60,-0.116,1,0,1
4.5/60,-0.643,9,0,1
4.5/60,-2.107,10,0,1
4.5/60,-2.874,1,0,1
4.5/60,-1.568,1,0,1
4.5/60,-1.157,45,0,1
4.5/60,-18.197,5,0,1
4.5/60,-12.502,1,0,1
4.5/60,-0.104,22,0,1
4.5/60,-6.587,1,0,1
4.5/60,-21.456,4,0,1
4.5/60,-3.535,1,0,1
4.5/60,-2.953,1,0,1
4.5/60,-1.019,4,0,1
4.5/60,-2.151,28,0,1
4.5/60,-26.261,1,0,1
4.5/60,-7.435,1,0,1
4.5/60,-1.193,1,0,1
4.5/60,-1.726,17,0,1
4.5/60,-15.885,1,0,1
4.5/60,-9.829,1,0,1
4.5/60,-28.427,1,0,1
4.5/60,-5.807,1,0,1
4.5/60,-2.653,23,0,1
4.5/60,-1.536,116,0,1
4.5/60,-0.225,1,0,1
4.5/60,-10.24,1,0,1
4.5/60,-3.652,1,0,1
4.5/60,-13.2,1,0,1
4.5/60,-5.619,1,0,1
4.5/60,-6.082,1,0,1
4.5/60,-2.719,33,0,1
4.5/60,-0.012,1,0,1
4.5/60,-9.262,1,0,1
4.5/60,-0.718,5,0,1
4.5/60,-2.358,1,0,1
4.5/60,-2.467,1,0,1
4.5/60,-2.524,1,0,1
4.5/60,-7.169,52,0,1
4.5/60,-0.276,46,0,1
4.5/60,-0.199,1,0,1
4.5/60,-1.322,1,0,1
4.5/60,-18.905,1,0,1
4.5/60,-2.868,5,0,1
4.5/60,-1.825,1,0,1
4.5/60,-11.057,1,0,1
4.5/60,-7.31,28,0,1
4.5/60,-3.191,1,0,1
4.5/60,-1.189,96,0,1
4.5/60,-6.97,1,0,1
4.5/60,-3.261,66,0,1
4.5/60,-0.105,75,0,1
4.5/60,-0.053,136,0,1
4.5/60,-0.018,1,0,1
4.5/60,-0.279,1,0,1
4.5/60,-7.913,12,0,1
4.5/60,-4.789,1,0,1
4.5/60,-15.686,6,0,1
4.5/60,-161.414,172,0,1
4.5/60,-0.004,37,0,1
4.5/60,-1.625,1,0,1
4.5/60,-3.272,1,0,1
4.5/60,-437.118,51,0,1
4.5/60,-2.444,73,0,1
4.5/60,-0.088,11,0,1
4.5/60,-0.256,1,0,1
4.5/60,-1.931,1,0,1
4.5/60,-10.6,1,0,1
4.5/60,-3.133,1,0,1
4.5/60,-3.086,7,0,1
4.5/60,-2.633,15,0,1
4.5/60,-1.124,1,0,1
4.5/60,-0.009,18,0,1
4.5/60,-15.545,1,0,1
4.5/60,-10.076,1,0,1
4.5/60,-0.08,14,0,1
4.5/60,-0.723,1,0,1
4.5/60,-4.168,1,0,1
4.5/60,-0.491,19,0,1
4.5/60,-1.983,57,0,1
4.5/60,-0.153,154,0,1
4.5/60,-2.53,11,0,1
4.5/60,-468.502,45,0,1
4.5/60,-0.241,29,0,1
4.5/60,-0.518,4,0,1
4.5/60,-30.035,8,0,1
4.5/60,-5.27,125,0,1
4.5/60,-3.196,84,0,1
4.5/60,-4.902,1,0,1
4.5/60,-4.527,1,0,1
4.5/60,-1.096,188,0,1
4.5/60,-15.083,1,0,1
4.5/60,-6.362,1,0,1
4.5/60,-7.138,96,0,1
4.5/60,-1.713,1,0,1
4.5/60,-6.815,12,0,1
4.5/60,-0.709,1,0,1
4.5/60,-1.763,1,0,1
4.5/60,-0.06,77,0,1
4.5/60,-0.145,12,0,1
4.5/60,-0.238,1,0,1
4.5/60,-0.168,34,0,1
4.5/60,-0.202,11,0,1
4.5/60,-1.509,13,0,1
4.5/60,-7.986,1,0,1
4.5/60,-0.742,1,0,1
4.5/60,-0.76,61,0,1
4.5/60,-0.246,1,0,1
4.5/60,-119.59,29,0,1
4.5/60,-0.964,79,0,1
4.5/60,-1.443,18,0,1
4.5/60,-3.131,1,0,1
4.5/60,-13.06,3,0,1
4.5/60,-4.84,23,0,1
4.5/60,-2.817,1,0,1
4.5/60,-19.725,6,0,1
4.5/60,-1.663,1,0,1
4.5/60,-1.438,20,0,1
4.5/60,-8.999,8,0,1
4.5/60,-3.53,1,0,1
4.5/60,-473.221,150,0,1
4.5/60,-18.332,1,0,1
4.5/60,-0.011,1,0,1
4.5/60,-1.157,1,0,1
4.5/60,-5.945,1,0,1
4.5/60,-0.02,90,0,1
4.5/60,-0.284,1,0,1
4.5/60,-4.528,1,0,1
4.5/60,-29.021,1,0,1
4.5/60,-24.964,1,0,1
4.5/60,-5.569,1,0,1
4.5/60,-2.733,109,0,1
4.5/60,-0.952,22,0,1
4.5/60,-16.613,1,0,1
4.5/60,-4.633,73,0,1
4.5/60,-0.441,100,0,1
4.5/60,-0.944,1,0,1
4.5/60,-4.224,1,0,1
4.5/60,-45.89,1,0,1
4.5/60,-6.159,1,0,1
4.5/60,-0.058,1,0,1
4.5/60,-0.326,29,0,1
4.5/60,-3.058,1,0,1
4.5/60,-0.002,72,0,1
4.5/60,-12.822,1,0,1
4.5/60,-9.713,22,0,1
4.5/60,-15.145,1,0,1
4.5/60,-7.618,1,0,1
4.5/60,-8.629,1,0,1
4.5/60,-4.72,1,0,1
4.5/60,-0.468,1,0,1
4.5/60,-1.362,19,0,1
4.5/60,-0.528,33,0,1
4.5/60,-8.578,1,0,1
4.5/60,-10.922,1,0,1
4.5/60,-2.932,61,0,1
4.5/60,-0.948,61,0,1
4.5/60,-4.124,1,0,1
4.5/60,-6.617,1,0,1
4.5/60,-2.887,1,0,1
4.5/60,-0.77,1,0,1
4.5/60,-0.389,1,0,1
4.5/60,-4.499,1,0,1
4.5/60,-0.233,39,0,1
4.5/60,-30.091,1,0,1
4.5/60,-0.098,1,0,1
4.5/60,-0.469,1,0,1
4.5/60,-15.186,1,0,1
4.5/60,-1.468,26,0,1
4.5/60,-6.955,1,0,1
4.5/60,-2.218,1,0,1
4.5/60,-17.33,3,0,1
4.5/60,-2.547,75,0,1
4.5/60,-16.606,1,0,1
4.5/60,-5.313,1,0,1
4.5/60,-0.35,1,0,1
4.5/60,-0.726,112,0,1
4.5/60,-7.673,95,0,1
4.5/60,-0.486,1,0,1
4.5/60,-7.916,22,0,1
4.5/60,-3.696,45,0,1
4.5/60,-2.836,73,0,1
4.5/60,-2.431,1,0,1
4.5/60,-1.785,7,0,1
4.5/60,-9.696,1,0,1
4.5/60,-0.517,12,0,1
4.5/60,-6.065,1,0,1
4.5/60,-11.289,1,0,1
4.5/60,-3.395,1,0,1
4.5/60,-5.825,1,0,1
4.5/60,-0.388,53,0,1
4.5/60,-1.954,22,0,1
4.5/60,-2.026,21,0,1
4.5/60,-9.195,1,0,1
4.5/60,-3.523,23,0,1
4.5/60,-3.618,1,0,1
4.5/60,-1.32,1,0,1
4.5/60,-0.28,15,0,1
4.5/60,-3.193,173,0,1
4.5/60,-0.073,1,0,1
4.5/60,-2.433,30,0,1
4.5/60,-1.297,1,0,1
4.5/60,-3.301,14,0,1
4.5/60,-2.331,23,0,1
4.5/60,-6.401,1,0,1
4.5/60,-2.091,6,0,1
4.5/60,-6.903,37,0,1
4.5/60,-3.547,1,0,1
4.5/60,-0.422,93,0,1
4.5/60,-0.072,1,0,1
4.5/60,-13.532,1,0,1
4.5/60,-0.049,4,0,1
4.5/60,-0.72,1,0,1
4.5/60,-1.086,1,0,1
4.5/60,-1.259,16,0,1
4.5/60,-0.242,28,0,1
4.5/60,-2.94,13,0,1
4.5/60,-2.993,1,0,1
4.5/60,-0.296,1,0,1
4.5/60,-20.887,29,0,1
4.5/60,-5.357,1,0,1
4.5/60,-0.4,1,0,1
4.5/60,-0.662,1,0,1
4.5/60,-1.667,1,0,1
4.5/60,-115.291,41,0,1
4.5/60,-6.747,1,0,1
4.5/60,-1.264,28,0,1
4.5/60,-0.135,15,0,1
4.5/60,-0.198,3,0,1
4.5/60,-0.142,1,0,1
4.5/60,-0.085,19,0,1
4.5/60,-1.039,160,0,1
4.5/60,-0.766,1,0,1
4.5/60,-5.95,39,0,1
4.5/60,-8.752,1,0,1
4.5/60,-0.409,76,0,1
4.5/60,-4.15,5,0,1
4.5/60,-1.806,70,0,1
4.5/60,-20.089,1,0,1
4.5/60,-0.187,1,0,1
4.5/60,-0.163,64,0,1
4.5/60,-0.065,1,0,1
4.5/60,-0.042,1,0,1
4.5/60,-10.845,1,0,1
4.5/60,-2.796,99,0,1
4.5/60,-11.837,1,0,1
4.5/60,-0.814,1,0,1
4.5/60,-1.113,58,0,1
4.5/60,-0.018,1,0,1
4.5/60,-7.417,1,0,1
4.5/60,-2.24,1,0,1
4.5/60,-0.775,1,0,1
4.5/60,-5.782,1,0,1
4.5/60,-8.283,1,0,1
4.5/60,-10.558,1,0,1
4.5/60,-0.255,1,0,1
4.5/60,-0.577,12,0,1
4.5/60,-3.12,1,0,1
4.5/60,-0.407,41,0,1
4.5/60,-0.217,65,0,1
4.5/60,-36.402,3,0,1
4.5/60,-13.181,1,0,1
4.5/60,-0.424,1,0,1
4.5/60,-10.86,1,0,1
4.5/60,-3.513,187,0,1
4.5/60,-10.141,5,0,1
4.5/60,-4.368,1,0,1
4.5/60,-1.759,1,0,1
4.5/60,-25.853,1,0,1
4.5/60,-5.806,1,0,1
4.5/60,-1.033,1,0,1
4.5/60,-1.909,77,0,1
4.5/60,-1.626,141,0,1
4.5/60,-0.119,2,0,1
4.5/60,-0.794,85,0,1
4.5/60,-7.758,1,0,1
4.5/60,-0.782,1,0,1
4.5/60,-0.171,7,0,1
4.5/60,-7.66,10,0,1
4.5/60,-4.234,7,0,1
4.5/60,200,54,0.0079247279,1
4.5/60,200,1,0.0083063242,1
4.5/60,200,1,0.0085031249,1
4.5/60,200,1,0.0089426745,1
4.5/60,200,178,0.0100135203,1
4.5/60,200,122,0.0109590644,1
4.5/60,200,1,0.0209702543,1
4.5/60,200,19,0.0216993098,1
4.5/60,200,1,0.0217156419,1
4.5/60,200,1,0.0219571715,1
4.5/60,200,1,0.0243928596,1
4.5/60,200,1,0.0247530812,1
4.5/60,200,10,0.0250248102,1
4.5/60,200,1,0.0259704768,1
4.5/60,200,1,0.0263891123,1
4.5/60,200,1,0.0281439439,1
4.5/60,200,1,0.0286372623,1
4.5/60,200,1,0.0300005403,1
4.5/60,200,1,0.0305240794,1
4.5/60,200,1,0.0309088491,1
4.5/60,200,17,0.0311172716,1
4.5/60,200,1,0.0315467291,1
4.5/60,200,23,0.0320310801,1
4.5/60,200,9,0.0327539367,1
4.5/60,200,13,0.0328803695,1
4.5/60,200,41,0.0333393739,1
4.5/60,200,1,0.0337906013,1
4.5/60,200,9,0.0340087713,1
4.5/60,200,1,0.0340394377,1
4.5/60,200,39,0.0340585415,1
4.5/60,200,1,0.0343949631,1
4.5/60,200,27,0.0344263906,1
4.5/60,200,13,0.034454512,1
4.5/60,200,1,0.0347118338,1
4.5/60,200,1,0.0347886476,1
4.5/60,200,36,0.0348155628,1
4.5/60,200,2,0.0357307981,1
4.5/60,200,32,0.0364561407,1
4.5/60,200,2,0.0367839387,1
4.5/60,200,1,0.0369093175,1
4.5/60,200,1,0.0373865246,1
4.5/60,200,32,0.037609877,1
4.5/60,200,1,0.0380265895,1
4.5/60,200,1,0.0381094774,1
4.5/60,200,1,0.0382014039,1
4.5/60,200,1,0.038399573,1
4.5/60,200,1,0.0385856638,1
4.5/60,200,1,0.0388696558,1
4.5/60,200,1,0.0393239147,1
4.5/60,200,1,0.0395066401,1
4.5/60,200,1,0.0396018181,1
4.5/60,200,9,0.0401121723,1
4.5/60,200,1,0.0404903409,1
4.5/60,200,84,0.0407027706,1
4.5/60,200,24,0.0408689485,1
4.5/60,200,148,0.0412205728,1
4.5/60,200,1,0.0416448162,1
4.5/60,200,1,0.0418863149,1
4.5/60,200,30,0.0419797996,1
4.5/60,200,1,0.0420510835,1
4.5/60,200,30,0.0421794604,1
4.5/60,200,3,0.0422381598,1
4.5/60,200,60,0.0423486882,1
4.5/60,200,1,0.042832425,1
4.5/60,200,1,0.0430482845,1
4.5/60,200,1,0.0433653668,1
4.5/60,200,1,0.043523332,1
4.5/60,200,63,0.0436773252,1
4.5/60,200,1,0.0437275948,1
4.5/60,200,1,0.0438376642,1
4.5/60,200,10,0.044361028,1
4.5/60,200,62,0.0444563701,1
4.5/60,200,33,0.0445730458,1
4.5/60,200,1,0.0446995131,1
4.5/60,200,1,0.0450639318,1
4.5/60,200,1,0.0450923668,1
4.5/60,200,1,0.0451277283,1
4.5/60,200,2,0.0453792026,1
4.5/60,200,1,0.0462446873,1
4.5/60,200,15,0.0463446873,1
4.5/60,200,1,0.0467863292,1
4.5/60,200,34,0.0468905685,1
4.5/60,200,139,0.0472141965,1
4.5/60,200,1,0.047658604,1
4.5/60,200,47,0.0478066031,1
4.5/60,200,3,0.0478367273,1
4.5/60,200,1,0.0479476064,1
4.5/60,200,1,0.0484830989,1
4.5/60,200,1,0.0492507973,1
4.5/60,197.834,12,0.0505473472,1
4.5/60,196.796,13,0.0508140387,1
4.5/60,196.378,1,0.0509221981,1
4.5/60,195.605,1,0.0511235334,1
4.5/60,195.348,18,0.0511906075,1
4.5/60,195.043,1,0.0512706876,1
4.5/60,191.919,1,0.0521053544,1
4.5/60,191.864,74,0.0521201867,1
4.5/60,191.428,46,0.05223893,1
4.5/60,190.977,1,0.0523624354,1
4.5/60,190.642,59,0.0524543638,1
4.5/60,188.476,3,0.053057225,1
4.5/60,188.425,71,0.0530714629,1
4.5/60,188.336,1,0.0530965504,1
4.5/60,187.983,80,0.0531962457,1
4.5/60,187.384,11,0.0533663415,1
4.5/60,187.318,171,0.0533851221,1
4.5/60,186.958,14,0.0534880292,1
4.5/60,186.786,1,0.0535371422,1
4.5/60,186.469,41,0.0536283581,1
4.5/60,185.958,1,0.0537756381,1
4.5/60,185.621,17,0.0538731524,1
4.5/60,185.322,1,0.0539600708,1
4.5/60,184.669,1,0.0541509569,1
4.5/60,184.12,65,0.0543124702,1
4.5/60,183.264,1,0.0545661982,1
4.5/60,183.143,67,0.0546022177,1
4.5/60,182.829,1,0.0546959787,1
4.5/60,182.675,1,0.0547419752,1
4.5/60,181.251,1,0.0551719658,1
4.5/60,181.087,107,0.0552219489,1
4.5/60,180.228,1,0.0554851348,1
4.5/60,180.031,39,0.0555461427,1
4.5/60,179.756,1,0.05563109,1
4.5/60,179.607,1,0.0556769915,1
4.5/60,179.212,14,0.0557998638,1
4.5/60,178.211,11,0.0561133707,1
4.5/60,177.153,17,0.0564483113,1
4.5/60,175.597,7,0.0569486406,1
4.5/60,175.29,1,0.0570483771,1
4.5/60,175.115,1,0.0571052048,1
4.5/60,174.05,17,0.0574548665,1
4.5/60,173.611,66,0.0576001448,1
4.5/60,172.802,20,0.0578698383,1
4.5/60,172.698,1,0.057904645,1
4.5/60,172.661,23,0.0579168511,1
4.5/60,169.586,27,0.058967,1
4.5/60,169.009,1,0.0591684681,1
4.5/60,168.907,23,0.0592043213,1
4.5/60,168.709,26,0.0592735107,1
4.5/60,168.553,1,0.0593286514,1
4.5/60,168.532,17,0.0593360698,1
4.5/60,168.038,1,0.0595104233,1
4.5/60,167.761,1,0.0596084776,1
4.5/60,167.272,6,0.0597829852,1
4.5/60,166.924,1,0.059907471,1
4.5/60,166.608,1,0.0600212717,1
4.5/60,166.222,14,0.0601605129,1
4.5/60,165.491,1,0.0604261231,1
4.5/60,164.941,1,0.0606278685,1
4.5/60,164.474,1,0.0607998629,1
4.5/60,164.016,1,0.0609697167,1
4.5/60,163.598,1,0.0611252572,1
4.5/60,162.965,1,0.0613630486,1
4.5/60,162.817,1,0.061418834,1
4.5/60,161.941,1,0.0617509022,1
4.5/60,161.71,1,0.0618392373,1
4.5/60,161.205,1,0.0620327188,1
4.5/60,161.155,1,0.0620521454,1
4.5/60,160.994,1,0.0621140794,1
4.5/60,159.88,51,0.0625470629,1
4.5/60,157.901,72,0.0633306846,1
4.5/60,157.025,42,0.063684311,1
4.5/60,156.85,1,0.0637551748,1
4.5/60,155.995,1,0.0641046032,1
4.5/60,155.918,1,0.064136141,1
4.5/60,155.603,1,0.0642661258,1
4.5/60,155.573,7,0.0642785552,1
4.5/60,155.505,30,0.0643067968,1
4.5/60,155.347,66,0.0643720537,1
4.5/60,154.792,1,0.0646027422,1
4.5/60,154.454,86,0.0647440382,1
4.5/60,153.909,20,0.0649735778,1
4.5/60,153.468,1,0.0651602256,1
4.5/60,153.279,1,0.0652403263,1
4.5/60,153.159,129,0.0652916899,1
4.5/60,152.923,1,0.0653922497,1
4.5/60,152.796,13,0.0654468335,1
4.5/60,152.195,1,0.0657050731,1
4.5/60,152.082,153,0.0657538241,1
4.5/60,151.694,42,0.0659220448,1
4.5/60,151.527,1,0.0659949496,1
4.5/60,151.103,45,0.0661801941,1
4.5/60,150.888,1,0.0662742038,1
4.5/60,150.329,111,0.0665207936,1
4.5/60,150.017,17,0.0666590631,1
4.5/60,149.966,1,0.0666817076,1
4.5/60,149.674,27,0.0668119455,1
4.5/60,149.445,133,0.0669142711,1
4.5/60,148.817,1,0.0671968133,1
4.5/60,148.653,1,0.0672709743,1
4.5/60,148.256,1,0.0674507169,1
4.5/60,148.024,1,0.0675564143,1
4.5/60,147.529,74,0.0677832156,1
4.5/60,147.262,14,0.0679062776,1
4.5/60,147.143,37,0.0679609575,1
4.5/60,147.022,1,0.0680169606,1
4.5/60,146.902,1,0.0680725751,1
4.5/60,146.378,1,0.068316051,1
4.5/60,146.29,58,0.0683574296,1
4.5/60,146.016,1,0.0684855153,1
4.5/60,144.766,83,0.0690770173,1
4.5/60,144.75,1,0.0690844181,1
4.5/60,143.762,107,0.0695592331,1
4.5/60,143.604,79,0.0696361565,1
4.5/60,143.461,12,0.0697054594,1
4.5/60,143.084,1,0.0698891143,1
4.5/60,142.915,45,0.0699716678,1
4.5/60,142.913,1,0.0699728533,1
4.5/60,142.756,1,0.0700497289,1
4.5/60,142.724,76,0.0700655354,1
4.5/60,142.379,1,0.0702352249,1
4.5/60,141.917,22,0.0704638445,1
4.5/60,141.764,1,0.0705397971,1
4.5/60,141.741,12,0.0705513546,1
4.5/60,141.548,1,0.0706473277,1
4.5/60,141.342,1,0.0707502557,1
4.5/60,141.088,1,0.070877984,1
4.5/60,140.855,1,0.0709949477,1
4.5/60,140.684,8,0.0710815072,1
4.5/60,140.416,1,0.0712170533,1
4.5/60,140.359,1,0.0712459851,1
4.5/60,140.336,111,0.0712574935,1
4.5/60,139.826,19,0.0715174496,1
4.5/60,139.445,5,0.0717128074,1
4.5/60,139.254,1,0.071811087,1
4.5/60,139.103,20,0.0718893722,1
4.5/60,138.881,1,0.0720040758,1
4.5/60,138.687,1,0.0721047566,1
4.5/60,137.779,16,0.0725801471,1
4.5/60,137.728,1,0.0726068484,1
4.5/60,137.439,21,0.0727593497,1
4.5/60,137.428,1,0.0727652712,1
4.5/60,136.958,1,0.0730149288,1
4.5/60,136.647,90,0.07318139,1
