nupdates,fps,eprewmean,time_elapsed,explained_variance,policy_loss,approxkl,policy_entropy,total_timesteps,clipfrac,serial_timesteps,eplenmean,value_loss
26,223,5.65,352.39676308631897,-0.7014772891998291,-0.00091686455,0.00065348734,1.5954884,53248,0.0026041667,13312,1328.725,0.0021880867
27,269,5.65,360.0047297477722,-0.007959365844726562,-0.0003114691,0.00025631336,1.5947051,55296,0.0,13824,1328.725,0.11281064
28,258,5.65,367.91985177993774,-0.005536794662475586,-0.00052786805,0.00015564721,1.5967506,57344,0.0,14336,1328.725,0.0070459805
29,224,5.704545454545454,377.03665256500244,0.1031348705291748,-9.712967e-05,0.00083823333,1.5953234,59392,0.003092448,14848,1344.2954545454545,0.004524305
30,110,5.704545454545454,395.5417330265045,0.24714261293411255,-0.0004404115,9.178245e-05,1.5975976,61440,0.0,15360,1344.2954545454545,0.0015212791
31,140,5.229166666666667,410.1168451309204,-0.6311661005020142,-0.00037930487,0.000101255755,1.5945268,63488,0.0,15872,1280.7708333333333,0.0017942352
32,256,5.229166666666667,418.10102343559265,0.17665284872055054,-0.0007516307,0.00023634166,1.5959147,65536,0.0,16384,1280.7708333333333,0.00045225
33,226,4.826923076923077,427.1600341796875,-1.3830420970916748,-0.00040032715,0.00028447717,1.5953113,67584,0.0,16896,1297.6346153846155,0.00081397506
34,264,4.826923076923077,434.89700293540955,0.19779521226882935,-0.001012069,0.0009941856,1.5922362,69632,0.00048828125,17408,1297.6346153846155,0.0009474852
35,259,4.826923076923077,442.7789101600647,0.3717796206474304,-0.00027076577,0.0005304557,1.5903772,71680,0.0,17920,1297.6346153846155,0.0007402923
36,220,4.482142857142857,452.04954719543457,-0.010346174240112305,0.00042246934,0.0011416491,1.590075,73728,0.0,18432,1312.0892857142858,0.112938374
37,256,4.482142857142857,460.02254152297974,-0.05557596683502197,-0.00035496498,5.5603974e-05,1.589234,75776,0.0,18944,1312.0892857142858,0.115599684
38,258,4.482142857142857,467.9420397281647,-0.021377086639404297,-0.00014252355,3.4324297e-05,1.5878773,77824,0.0,19456,1312.0892857142858,0.022418022
39,90,4.85,490.6485641002655,0.06938117742538452,-0.0001033855,2.7679911e-05,1.5891465,79872,0.0,19968,1324.6166666666666,0.0015252894
40,227,4.619047619047619,499.66859221458435,0.12813860177993774,-0.00025734887,4.283457e-05,1.5959454,81920,0.0,20480,1266.3809523809523,0.00096942676
41,258,4.619047619047619,507.5942041873932,0.11615538597106934,-0.0001707299,8.1155544e-05,1.5972465,83968,0.0,20992,1266.3809523809523,0.00064730045
42,221,4.358208955223881,516.8501443862915,-0.33480942249298096,-0.00057616923,0.00023367652,1.5983821,86016,0.0,21504,1280.3283582089553,0.00060873834
43,257,4.358208955223881,524.8117926120758,0.04884141683578491,-0.00013409444,9.9435034e-05,1.6042367,88064,0.0,22016,1280.3283582089553,0.0010484953
44,256,4.358208955223881,532.7907755374908,0.19668370485305786,-0.00043464205,9.63097e-05,1.6057644,90112,0.0,22528,1280.3283582089553,0.00012749503
45,213,4.126760563380282,542.4017984867096,-0.5481771230697632,-2.7849339e-05,4.1338844e-05,1.6061045,92160,0.0,23040,1292.7042253521126,0.00032846557
46,252,4.126760563380282,550.5291526317596,-0.019671320915222168,4.385218e-05,1.7658274e-05,1.6059669,94208,0.0,23552,1292.7042253521126,0.3781701
47,254,4.126760563380282,558.5888576507568,-0.009067296981811523,-2.204425e-05,4.3850367e-05,1.6047136,96256,0.0,24064,1292.7042253521126,0.7231416
48,226,5.56,567.6439893245697,0.0005025267601013184,-8.760424e-05,2.0735411e-05,1.6024903,98304,0.0,24576,1303.76,0.74885875
49,264,5.56,575.394871711731,0.033218979835510254,-9.6977376e-05,2.599563e-05,1.603897,100352,0.0,25088,1303.76,0.10415276
50,255,5.56,583.4080934524536,0.9067288562655449,-0.0001149221,0.000112231435,1.604129,102400,0.0,25600,1303.76,0.0008215774
51,220,5.468354430379747,592.6861431598663,0.4359131455421448,-0.00023399697,4.8831524e-05,1.6050094,104448,0.0,26112,1313.6962025316457,0.0023998886
52,269,5.468354430379747,600.2829568386078,0.2236342430114746,-6.182833e-05,1.4897516e-05,1.6069759,106496,0.0,26624,1313.6962025316457,0.0009139238
53,264,5.468354430379747,608.0151736736298,0.3921031951904297,-0.00028558448,7.1003895e-05,1.6069394,108544,0.0,27136,1313.6962025316457,0.00032073495
54,227,5.216867469879518,616.9995014667511,0.05827677249908447,-0.00033579316,0.00014283517,1.6058006,110592,0.0,27648,1322.6746987951808,0.0011256076
55,249,5.216867469879518,625.2053990364075,0.34520167112350464,0.00024727779,0.00024273829,1.6057976,112640,0.0,28160,1322.6746987951808,0.0004868868
56,239,5.216867469879518,633.7397089004517,-0.7827677726745605,-0.0003789314,0.0006712373,1.605545,114688,0.0,28672,1322.6746987951808,0.00047486686
57,209,4.977011494252873,643.5252094268799,-0.5269308090209961,-0.00015837552,5.290209e-05,1.6048702,116736,0.0,29184,1330.8275862068965,0.00094244047
58,243,4.977011494252873,651.9476499557495,-0.4713534116744995,-0.00030430857,0.00013110427,1.6055794,118784,0.0,29696,1330.8275862068965,0.00028125636
59,258,4.977011494252873,659.8756766319275,-1.173520803451538,-0.00017601904,0.00020649635,1.6053118,120832,0.0,30208,1330.8275862068965,0.00024119184
60,217,4.769230769230769,669.2716844081879,0.012117564678192139,-0.00029861587,9.617445e-05,1.6049451,122880,0.0,30720,1338.2637362637363,0.06980311
61,251,4.769230769230769,677.4141569137573,-0.009166359901428223,-1.4254202e-05,5.0327162e-05,1.6051813,124928,0.0,31232,1338.2637362637363,0.55430245
62,265,4.769230769230769,685.1315109729767,0.002164900302886963,0.00071196444,0.0003002546,1.6047598,126976,0.0,31744,1338.2637362637363,2.0197248
63,218,7.178947368421053,694.495240688324,-0.0032558441162109375,0.00013929543,0.00015931691,1.6033896,129024,0.0,32256,1345.0736842105264,3.4396427
64,250,7.178947368421053,702.6727471351624,-0.022473692893981934,-2.8329436e-05,5.3795502e-05,1.6009417,131072,0.0,32768,1345.0736842105264,0.39031163
65,261,7.178947368421053,710.5064945220947,-0.004311203956604004,-0.0001848938,0.00012044337,1.599175,133120,0.0,33280,1345.0736842105264,0.8196492
66,210,7.878787878787879,720.2504210472107,0.08026576042175293,3.1916425e-06,0.00037892148,1.6003141,135168,0.0,33792,1351.3333333333333,0.035257433
67,257,7.878787878787879,728.189480304718,0.0991026759147644,-0.00031677214,0.001433026,1.5998374,137216,0.003092448,34304,1351.3333333333333,0.010291352
68,237,7.878787878787879,736.8113503456116,-0.7751914262771606,-0.0004450325,0.0022348415,1.5979414,139264,0.025553385,34816,1351.3333333333333,0.0015114885
69,213,7.640776699029126,746.4186432361603,0.03986954689025879,4.4007476e-05,0.00074392045,1.599124,141312,0.005533854,35328,1357.106796116505,0.28042662
70,254,7.640776699029126,754.4724342823029,0.0016596317291259766,-0.00090816757,0.0013589967,1.598804,143360,0.0068359375,35840,1357.106796116505,0.22287202
71,258,7.640776699029126,762.3869531154633,0.08507615327835083,-0.0017278785,0.0005458609,1.5981401,145408,0.0011393229,36352,1357.106796116505,0.0059030806
72,226,7.869158878504673,771.4276344776154,0.02470797300338745,-0.00073376455,0.00030586807,1.6007695,147456,0.0,36864,1362.4485981308412,0.24636966
73,248,7.869158878504673,779.6585402488708,0.03775840997695923,-0.00045314562,0.00013802688,1.60102,149504,0.0,37376,1362.4485981308412,0.37560275
74,237,8.398148148148149,788.2873485088348,0.05947601795196533,-0.00029725628,0.0012431283,1.5999192,151552,0.009765625,37888,1363.7222222222222,0.29108194
75,224,8.17117117117117,797.4262986183167,0.31923937797546387,-0.001273164,0.0015782212,1.6018887,153600,0.0078125,38400,1367.4054054054054,0.0052311793
76,248,8.17117117117117,805.6730599403381,0.6586340963840485,0.00059830135,0.0014591729,1.6021271,155648,0.0087890625,38912,1367.4054054054054,0.0047282237
77,235,8.098214285714286,814.3542156219482,0.004802703857421875,-0.0009193939,0.001585377,1.6025194,157696,0.0081380205,39424,1368.5892857142858,0.0019439603
78,227,7.886956521739131,823.3602290153503,0.12991714477539062,-0.00032343602,0.00041667433,1.6009178,159744,0.002766927,39936,1372.017391304348,0.090396546
79,291,7.886956521739131,830.3850917816162,0.686184823513031,-0.00010089312,0.0011625882,1.5992489,161792,0.0081380205,40448,1372.017391304348,0.0041442015
80,286,7.818965517241379,837.5415608882904,0.580795168876648,-0.00085946155,0.0008688383,1.5976905,163840,0.0053710938,40960,1373.1206896551723,0.0061110966
81,271,7.764705882352941,845.0855829715729,0.018405497074127197,-0.0007763787,0.0008791795,1.5981454,165888,0.0,41472,1376.3193277310925,0.13514316
82,309,7.764705882352941,851.702742099762,0.06129366159439087,0.00022250817,0.0006842571,1.595551,167936,0.0045572915,41984,1376.3193277310925,0.0034616787
83,257,7.67479674796748,859.6474356651306,0.12129920721054077,-0.0013897475,0.0017595402,1.5960501,169984,0.0146484375,42496,1380.341463414634,0.023874536
84,316,7.67479674796748,866.128960609436,-0.002025008201599121,-0.0003388912,0.0034258345,1.5960811,172032,0.032552082,43008,1380.341463414634,0.08939535
85,304,7.67479674796748,872.8645102977753,0.01841127872467041,-0.00040694512,0.0006969857,1.5936832,174080,0.003092448,43520,1380.341463414634,0.25695458
86,248,7.78740157480315,881.1211521625519,0.06142085790634155,-5.958074e-05,0.00026854148,1.5936576,176128,0.0,44032,1384.1102362204724,0.039339796
87,303,7.78740157480315,887.8785150051117,0.01991957426071167,0.00016532652,0.0004894059,1.5958818,178176,0.0021158855,44544,1384.1102362204724,0.623262
88,298,7.78740157480315,894.739893913269,0.014083147048950195,9.6108146e-05,0.0010657398,1.5943998,180224,0.006184896,45056,1384.1102362204724,0.22081752
89,243,8.045801526717558,903.1588599681854,0.13338780403137207,-0.0012203705,0.00026480804,1.5939862,182272,0.0006510417,45568,1387.648854961832,0.024040388
90,279,8.045801526717558,910.4898972511292,0.026230335235595703,0.00043364582,0.00038234712,1.5958843,184320,0.0,46080,1387.648854961832,0.47683895
91,304,8.045801526717558,917.22074842453,0.07387959957122803,-0.0019360784,0.0015934994,1.5912927,186368,0.0087890625,46592,1387.648854961832,0.012869465
92,263,8.185185185185185,925.0031526088715,0.10005050897598267,-0.001871096,0.0015063944,1.5920738,188416,0.0094401045,47104,1390.9777777777779,0.034968596
93,296,8.185185185185185,931.8999116420746,0.10367661714553833,-0.00018115388,0.0012178045,1.5971751,190464,0.009602864,47616,1390.9777777777779,0.04611707
94,310,8.185185185185185,938.4869651794434,0.07432538270950317,-0.0009826681,0.0015632139,1.5949446,192512,0.008463542,48128,1390.9777777777779,0.031543743
95,253,8.06474820143885,946.58167552948,0.058252930641174316,-0.00040160897,0.00025847362,1.5955456,194560,0.00048828125,48640,1394.1151079136691,0.037460864
96,304,8.06474820143885,953.317631483078,0.1457696557044983,0.0013831452,0.0029861238,1.5937332,196608,0.029134115,49152,1394.1151079136691,0.004163672
97,318,8.06474820143885,959.7472875118256,-0.366025447845459,-0.0006267686,0.0019227505,1.5914971,198656,0.025390625,49664,1394.1151079136691,0.0018366277
98,263,7.888111888111888,967.5129563808441,-5.042552947998047e-05,-0.0008336029,0.00054127496,1.593434,200704,0.0009765625,50176,1397.076923076923,0.049775485
99,316,7.888111888111888,973.9937460422516,-0.1344972848892212,-0.00016679848,0.0017515961,1.595518,202752,0.018554688,50688,1397.076923076923,0.0017504321
100,307,7.888111888111888,980.6628575325012,-0.20553088188171387,9.730877e-05,0.0034933966,1.5928994,204800,0.057291668,51200,1397.076923076923,0.002105378
101,266,7.72108843537415,988.3372163772583,0.4851018786430359,0.00029908455,0.00071636535,1.5955058,206848,0.0040690103,51712,1399.8775510204082,0.006163763
102,309,7.72108843537415,994.9469034671783,0.39621496200561523,-0.00030864243,0.00042747855,1.5939733,208896,0.0,52224,1399.8775510204082,0.0018290476
103,313,7.72108843537415,1001.4728517532349,0.15879374742507935,-0.00031989146,0.00034950694,1.5933003,210944,0.0,52736,1399.8775510204082,0.0040191426
104,257,7.5364238410596025,1009.4323551654816,0.005308568477630615,0.0001514225,0.0003213764,1.5963658,212992,0.0,53248,1402.5298013245033,0.059779927
105,305,7.5364238410596025,1016.1258833408356,-0.04230701923370361,-0.00044776686,0.00016773552,1.5966372,215040,0.0,53760,1402.5298013245033,0.009472162
106,305,7.5364238410596025,1022.8285734653473,-0.2238675355911255,-0.0014627649,0.0012856749,1.5959617,217088,0.0073242188,54272,1402.5298013245033,0.0014661332
107,263,7.445161290322581,1030.6130514144897,0.0023175477981567383,-0.0015396537,0.00067449757,1.5981402,219136,0.0006510417,54784,1405.0451612903225,0.7199698
108,309,7.445161290322581,1037.2288751602173,0.003910839557647705,0.0003286181,0.00037558578,1.5986395,221184,0.0,55296,1405.0451612903225,0.4556441
109,303,7.445161290322581,1043.9779806137085,0.03568005561828613,-0.00010032967,3.8440703e-05,1.5979037,223232,0.0,55808,1405.0451612903225,0.039017882
110,256,7.949685534591195,1051.9640946388245,0.04659837484359741,-4.1523523e-05,0.0001911914,1.5994529,225280,0.0,56320,1407.433962264151,0.27649382
111,286,7.949685534591195,1059.1231570243835,0.01971590518951416,-0.00021744985,5.5567143e-05,1.6003832,227328,0.0,56832,1407.433962264151,19.775827
112,291,7.949685534591195,1066.1520600318909,0.020216286182403564,-0.00027181875,8.429465e-05,1.6001099,229376,0.0,57344,1407.433962264151,22.604288
113,261,12.423312883435583,1073.9929316043854,0.044354259967803955,-0.0012972683,8.0662176e-05,1.6006718,231424,0.0,57856,1409.7055214723925,0.20893776
114,303,12.423312883435583,1080.7445430755615,-0.012116432189941406,0.0004281547,0.0013139091,1.6015644,233472,0.008626302,58368,1409.7055214723925,0.0032500133
115,278,12.290909090909091,1088.090215921402,0.04500305652618408,-0.0008556186,0.0010479429,1.5997967,235520,0.0073242188,58880,1407.1454545454546,0.060315847
116,278,12.1437125748503,1095.4344682693481,-0.007536411285400391,-0.00032597626,0.00031949332,1.599853,237568,0.00081380206,59392,1408.2574850299402,0.102376916
117,288,12.125,1102.5275480747223,0.0960577130317688,-0.000111070774,0.0001368347,1.5986809,239616,0.0,59904,1408.8035714285713,0.036628887
118,298,12.053254437869823,1109.3911538124084,0.013183653354644775,-0.00010454779,0.000544395,1.5984086,241664,0.0043945312,60416,1409.3431952662722,0.80460626
119,279,12.216374269005849,1116.7130272388458,-0.0017158985137939453,-0.0002953411,0.00014710722,1.599338,243712,0.0,60928,1410.4035087719299,1.4104277
120,287,12.587209302325581,1123.8374018669128,0.008884787559509277,3.4854438e-05,0.00031243774,1.5973505,245760,0.0,61440,1410.9244186046512,0.60352933
121,293,12.624277456647398,1130.8079068660736,0.05930531024932861,8.32165e-05,1.06925045e-05,1.5947131,247808,0.0,61952,1411.4393063583816,0.22167976
122,280,12.902857142857142,1138.1035573482513,0.05995839834213257,-0.00041690283,0.0002468348,1.5960025,249856,0.0,62464,1412.4514285714286,0.54191846
123,295,12.909090909090908,1145.0347723960876,0.17224794626235962,-0.0002510926,2.5252526e-05,1.5930706,251904,0.0,62976,1412.9488636363637,0.054708865
124,275,12.988826815642458,1152.4630870819092,0.5896075665950775,0.00020248133,0.0003981151,1.5925994,253952,0.0022786458,63488,1414.4078212290503,0.011792592
125,302,12.988826815642458,1159.2240772247314,0.18505442142486572,-0.00055413996,0.0006886123,1.6007982,256000,0.0056966147,64000,1414.4078212290503,0.08986866
126,284,12.916666666666666,1166.4143669605255,0.7348591685295105,-0.00047977874,0.00042406656,1.6016645,258048,0.0022786458,64512,1414.8833333333334,0.0065881363
127,263,12.792349726775956,1174.1951186656952,0.8202829360961914,-0.00056272186,0.00010999099,1.6015606,260096,0.0,65024,1416.27868852459,0.005119139
128,305,12.792349726775956,1180.9009523391724,0.024300873279571533,0.00030194913,3.3735294e-05,1.603866,262144,0.0,65536,1416.27868852459,0.042138737
129,294,12.722826086956522,1187.8453648090363,0.08677887916564941,9.178867e-05,0.00024256886,1.6040324,264192,0.0029296875,66048,1416.733695652174,0.031735457
130,264,12.60427807486631,1195.5879068374634,0.2016814947128296,-0.00075180415,0.0006769199,1.603528,266240,0.0048828125,66560,1418.0695187165775,0.011457972
131,303,12.60427807486631,1202.334359407425,-0.05083441734313965,-0.0004611349,0.0002521678,1.6057485,268288,0.0022786458,67072,1418.0695187165775,0.012787926
132,289,12.547872340425531,1209.4129354953766,0.0045969486236572266,-0.00017830807,1.0659784e-05,1.6057662,270336,0.0,67584,1418.5053191489362,0.107740454
133,264,12.581151832460733,1217.1554262638092,0.015932679176330566,-0.00013023599,3.8632283e-05,1.6061045,272384,0.0,68096,1419.7853403141362,0.3823278
134,307,12.581151832460733,1223.8102238178253,0.10289889574050903,-0.00054156344,5.0886312e-05,1.6080041,274432,0.0,68608,1419.7853403141362,0.032360893
135,292,12.515625,1230.8048300743103,0.06546890735626221,-0.0004621412,0.00022389863,1.6075138,276480,0.0017903646,69120,1420.203125,0.060949188
136,274,12.507692307692308,1238.2673144340515,0.023931443691253662,-0.00069088116,0.0007277788,1.6060952,278528,0.0073242188,69632,1421.4307692307693,0.31829748
137,305,12.507692307692308,1244.9702546596527,0.28813982009887695,-0.0006196999,0.0014735112,1.6042117,280576,0.005859375,70144,1421.4307692307693,0.0009218952
138,285,12.443877551020408,1252.1391296386719,0.021505355834960938,0.00023901323,0.00045810526,1.6042794,282624,0.0,70656,1421.8316326530612,0.18490934
139,257,12.256281407035177,1260.10790681839,0.004895806312561035,0.00033050697,0.000107877226,1.6039909,284672,0.0,71168,1423.0100502512562,0.9129227
140,295,12.256281407035177,1267.0396735668182,0.004764854907989502,-0.00023311749,7.521844e-05,1.6053119,286720,0.0,71680,1423.0100502512562,16.246752
141,295,14.785,1273.9678518772125,0.015317380428314209,0.0003635652,0.00017572909,1.6047382,288768,0.0,72192,1423.395,23.181206
142,270,16.689655172413794,1281.5422716140747,0.03694629669189453,-0.0021933175,0.000705953,1.6025572,290816,0.0094401045,72704,1424.527093596059,4.1549687
143,310,16.689655172413794,1288.1431274414062,0.7793620228767395,-1.947768e-05,0.00011077927,1.6013927,292864,0.0,73216,1424.527093596059,0.0015203245
144,293,16.607843137254903,1295.1177349090576,0.10718315839767456,-0.00022508825,3.3211687e-05,1.6007584,294912,0.0,73728,1424.8970588235295,0.1347032
145,265,16.386473429951693,1302.8274548053741,0.0783243179321289,-0.0017916724,0.00041961684,1.6016544,296960,0.0017903646,74240,1425.9855072463768,1.0045596
146,322,16.386473429951693,1309.1874454021454,0.042723655700683594,8.5314736e-05,0.00060651073,1.6037931,299008,0.0034179688,74752,1425.9855072463768,4.231449
147,297,17.25,1316.0677452087402,0.0392913818359375,0.00013488934,0.0003949811,1.6036252,301056,0.0006510417,75264,1426.3413461538462,2.551923
148,261,18.18957345971564,1323.9141566753387,0.014407813549041748,8.496766e-06,0.00053999334,1.6015366,303104,0.0,75776,1427.3886255924172,3.1885555
149,301,18.18957345971564,1330.7103164196014,-0.41330230236053467,0.00064038177,0.0015164558,1.5976483,305152,0.0048828125,76288,1427.3886255924172,0.0104429005
150,298,18.13679245283019,1337.569911956787,0.7286868393421173,-0.00070085283,0.00023619016,1.5986761,307200,0.0,76800,1427.7311320754718,0.003995285
151,278,17.930232558139537,1344.9277215003967,0.392956018447876,-0.00080548506,0.00037114826,1.5998639,309248,0.0040690103,77312,1428.739534883721,0.025188088
152,312,17.930232558139537,1351.4847106933594,0.22606629133224487,-0.00099898,0.0006526658,1.6013527,311296,0.0009765625,77824,1428.739534883721,0.0030361533
153,300,17.84722222222222,1358.2902245521545,0.04361248016357422,-0.00036092525,0.00037874724,1.6002322,313344,0.001953125,78336,1429.0694444444443,0.094709724
154,254,17.639269406392692,1366.3248414993286,0.005928754806518555,-0.0008041544,0.0007194171,1.5998503,315392,0.0052083335,78848,1430.041095890411,0.4561782
155,301,17.639269406392692,1373.1190531253815,0.010284721851348877,-0.0018659882,0.002661852,1.6018152,317440,0.028808594,79360,1430.041095890411,1.6551071
156,278,17.805429864253394,1380.4692707061768,0.008477568626403809,0.00018060968,0.0004378735,1.6021837,319488,0.0035807292,79872,1430.6742081447965,4.026653
157,276,18.327354260089685,1387.866866827011,0.08368206024169922,-0.0006588774,0.000116343756,1.6027097,321536,0.0,80384,1431.2959641255604,0.19703102
158,291,18.25,1394.8877863883972,0.019182920455932617,-0.00058159215,4.500156e-05,1.6038069,323584,0.0,80896,1431.6026785714287,0.24759042
159,291,18.897777777777776,1401.910087108612,0.01675313711166382,-0.00030576685,0.00018580713,1.6036906,325632,0.001953125,81408,1431.9066666666668,5.24647
160,274,18.766519823788546,1409.3699135780334,0.387813925743103,-0.0008866126,0.000743946,1.6009692,327680,0.0021158855,81920,1432.5066079295154,0.023203254
161,285,18.68421052631579,1416.5560488700867,0.19344085454940796,-0.0005791038,0.00012398062,1.6005411,329728,0.0,82432,1432.8026315789473,0.10084119
162,303,18.842794759825328,1423.312920331955,0.15208840370178223,-0.00059037586,0.00025807362,1.5983979,331776,0.0,82944,1433.0960698689955,0.5734469
163,273,18.67965367965368,1430.7985849380493,-1.3941986560821533,-0.0007942648,0.00023230219,1.5908312,333824,0.0,83456,1433.6753246753246,0.0004053545
164,279,18.603448275862068,1438.1320292949677,-0.14121484756469727,-0.0012854444,0.0003888953,1.5826263,335872,0.0,83968,1433.9612068965516,0.00051384
165,265,18.365957446808512,1445.8533651828766,0.08200842142105103,-0.00054300344,0.00030882555,1.5751557,337920,0.0,84480,1430.9787234042553,0.00078963215
166,303,18.365957446808512,1452.5995001792908,0.7268016040325165,-0.0003405786,0.0003349538,1.5719632,339968,0.005533854,84992,1430.9787234042553,0.0006183954
167,268,18.134453781512605,1460.242130279541,0.13678216934204102,0.0012321236,0.0032363504,1.5830884,342016,0.060709637,85504,1431.8487394957983,0.16885255
168,290,18.05857740585774,1467.292570590973,0.134546160697937,4.528843e-05,0.00014958657,1.5927606,344064,0.0,86016,1432.1338912133892,1.3136035
169,322,18.05857740585774,1473.6402921676636,0.06327784061431885,-0.0004470991,0.0003128426,1.6011182,346112,0.0,86528,1432.1338912133892,2.7617152
170,261,19.59504132231405,1481.4853959083557,0.0314672589302063,-0.0015730053,0.00076897297,1.6029929,348160,0.0100911455,87040,1432.9752066115702,11.081963
171,308,19.65432098765432,1488.1284618377686,-0.08661091327667236,-0.0014249921,0.00200208,1.600429,350208,0.0234375,87552,1433.2510288065844,2.1907775
172,308,19.65432098765432,1494.775766134262,0.012854576110839844,-0.00019367132,0.00024069537,1.6017431,352256,0.00048828125,88064,1433.2510288065844,0.7976746
173,275,20.016260162601625,1502.2057523727417,0.12004059553146362,-0.00038067964,0.000469098,1.5962249,354304,0.00081380206,88576,1434.0650406504064,1.0412165
174,290,20.153846153846153,1509.245733499527,0.26371270418167114,-0.0006853759,0.00045553327,1.5901151,356352,0.0,89088,1434.331983805668,0.36520156
175,311,20.153846153846153,1515.8252651691437,0.7058845460414886,-0.00018271105,8.639583e-05,1.5965623,358400,0.0,89600,1434.331983805668,0.015413221
176,264,19.932,1523.5597176551819,0.14624148607254028,-2.944842e-06,0.00021867968,1.5975736,360448,0.00016276042,90112,1435.12,0.8671594
177,285,19.852589641434264,1530.7374868392944,0.07712703943252563,-0.0005694125,0.0010647738,1.5996474,362496,0.009928386,90624,1435.3784860557769,5.950114
178,305,19.852589641434264,1537.4428007602692,0.07161295413970947,-2.2123568e-05,0.0023117955,1.6027299,364544,0.022786459,91136,1435.3784860557769,4.1029
179,267,21.511811023622048,1545.1133935451508,0.089458167552948,-0.00025392402,0.00087825535,1.5944833,366592,0.009602864,91648,1436.1417322834645,4.6617694
180,289,21.50588235294118,1552.1978785991669,0.28862905502319336,-0.00067724177,0.0005117859,1.5919992,368640,0.0053710938,92160,1436.3921568627452,0.27780703
181,305,21.50588235294118,1558.908525466919,0.36796021461486816,-0.0012507936,0.00057439273,1.5876571,370688,0.0,92672,1436.3921568627452,0.18407714
182,266,22.015503875968992,1566.5912568569183,0.117759108543396,-0.0009492434,0.00068085757,1.5764972,372736,0.0,93184,1437.1317829457364,6.9799037
183,296,21.93050193050193,1573.5044236183167,0.6503225266933441,-0.00010388965,0.00022186572,1.5661143,374784,0.0,93696,1437.3745173745174,0.0040480685
184,303,21.93050193050193,1580.2591106891632,0.8902159705758095,8.4370375e-05,9.775404e-05,1.5780936,376832,0.0,94208,1437.3745173745174,0.00089963496
185,263,21.6793893129771,1588.0357484817505,0.34546977281570435,-0.00050852756,0.00013727979,1.5887384,378880,0.0,94720,1438.0916030534352,0.55135554
186,283,21.596958174904945,1595.2598404884338,0.06202340126037598,0.0004987142,0.0027557474,1.5898751,380928,0.052408855,95232,1438.3269961977187,3.0545616
187,293,21.596958174904945,1602.2502973079681,0.10091161727905273,-0.00029254783,0.000103092,1.5905137,382976,0.0,95744,1438.3269961977187,7.3143005
188,260,22.76691729323308,1610.1096880435944,0.05092412233352661,-0.0008741322,0.0033511042,1.5974612,385024,0.04264323,96256,1439.0225563909773,6.5271363
189,291,23.44569288389513,1617.1326124668121,0.04484713077545166,0.0008177164,0.002333909,1.5982994,387072,0.025716146,96768,1439.250936329588,5.0622907
190,327,23.44569288389513,1623.3895003795624,0.05758094787597656,-0.0012401431,0.0009467585,1.598782,389120,0.005533854,97280,1439.250936329588,3.722376
191,259,24.255555555555556,1631.290015220642,0.04921698570251465,-0.0002759729,0.001325033,1.5970463,391168,0.011555989,97792,1439.9259259259259,3.946534
192,287,24.173431734317344,1638.402559041977,0.10851788520812988,0.0025718806,0.005111632,1.5939399,393216,0.07470703,98304,1440.1476014760149,0.83806175
193,316,24.173431734317344,1644.8750414848328,0.10053819417953491,0.0010186726,0.001954838,1.5904158,395264,0.029947916,98816,1440.1476014760149,4.080756
194,254,24.94160583941606,1652.9148752689362,0.01851034164428711,-0.0005228066,0.0004035642,1.5974911,397312,0.0056966147,99328,1440.802919708029,3.528187
195,306,25.116363636363637,1659.6062848567963,0.019680500030517578,0.00013410549,0.00021755094,1.5994902,399360,0.0,99840,1441.0181818181818,0.8653965
196,308,25.116363636363637,1666.2558176517487,0.004226982593536377,-0.00021100712,0.00015460436,1.601924,401408,0.0,100352,1441.0181818181818,1.5982178
197,263,25.43884892086331,1674.0318763256073,-0.0019303560256958008,7.224828e-05,0.00085808296,1.6026888,403456,0.00390625,100864,1441.6546762589928,1.4227037
198,294,25.627240143369175,1680.9928226470947,-0.0027083158493041992,-0.0014106139,0.0007829547,1.6043301,405504,0.00390625,101376,1441.863799283154,0.9536397
199,292,25.992857142857144,1687.994396686554,0.016972839832305908,-0.00027825046,0.00023490102,1.6046554,407552,0.0,101888,1442.0714285714287,2.7410374
200,275,26.22340425531915,1695.4284608364105,0.2015453577041626,0.0009232226,0.0025209934,1.5901785,409600,0.020670572,102400,1442.4822695035461,3.0927346
201,295,26.614840989399294,1702.3531908988953,0.23067796230316162,-0.00044807978,0.0031176861,1.5761558,411648,0.028645834,102912,1442.6855123674911,2.1545365
202,289,26.52112676056338,1709.4355022907257,0.6128133833408356,-0.0007287869,0.00014862219,1.5800625,413696,0.0,103424,1442.887323943662,0.25867534
203,281,26.465034965034967,1716.7143094539642,0.49586623907089233,0.0003521551,0.002153898,1.5884242,415744,0.027018229,103936,1443.2867132867134,0.55499625
204,294,26.372822299651567,1723.6616570949554,0.29020875692367554,1.8617138e-05,7.734689e-05,1.5881461,417792,0.0,104448,1443.4843205574914,1.2237934
205,289,26.71875,1730.7291309833527,0.19784057140350342,-0.0002172566,0.000748317,1.5958987,419840,0.0024414062,104960,1443.6805555555557,3.1529732
206,255,27.04810996563574,1738.753449678421,0.28565263748168945,0.0032209011,0.003209563,1.5912269,421888,0.022786459,105472,1444.2611683848797,1.8093036
